"","executionId","project","caller","callee","killedM"
"38",1,"mockito","org.mockito.asm.AnnotationWriter","org.mockito.asm.ClassWriter",479
"39",1,"mockito","org.mockito.asm.MethodWriter","org.mockito.asm.ByteVector",92
"40",1,"mockito","org.mockito.asm.MethodWriter","org.mockito.asm.ClassWriter",91
"41",1,"mockito","org.mockito.asm.tree.analysis.BasicVerifier","org.mockito.asm.tree.analysis.BasicInterpreter",21
"42",1,"mockito","org.mockito.asm.tree.analysis.BasicVerifier","org.mockito.asm.tree.analysis.SimpleVerifier",5
"43",1,"mockito","org.mockito.cglib.core.ClassEmitter","org.mockito.cglib.transform.impl.InterceptFieldTransformer",10
"44",1,"mockito","org.mockito.cglib.core.CodeEmitter","org.mockito.cglib.core.ClassEmitter",1
"45",1,"mockito","org.mockito.cglib.core.CodeEmitter","org.mockito.cglib.core.TypeUtils",130
"46",1,"mockito","org.mockito.cglib.core.EmitUtils","org.mockito.cglib.core.CodeEmitter",49
"47",1,"mockito","org.mockito.cglib.proxy.Enhancer","org.mockito.cglib.core.ReflectUtils",96
"48",1,"mockito","org.mockito.cglib.proxy.Mixin$Generator","org.mockito.cglib.core.ReflectUtils",87
"49",1,"time","org.joda.time.base.AbstractPartial","org.joda.time.MonthDay",18
"50",1,"time","org.joda.time.base.AbstractPartial","org.joda.time.TimeOfDay",1
"51",1,"time","org.joda.time.base.AbstractPartial","org.joda.time.YearMonth",32
"52",1,"time","org.joda.time.base.BasePeriod","org.joda.time.base.AbstractPeriod",63
"53",1,"time","org.joda.time.chrono.BasicChronology","org.joda.time.chrono.CopticChronology",12
"54",1,"time","org.joda.time.chrono.BasicChronology","org.joda.time.chrono.EthiopicChronology",12
"55",1,"time","org.joda.time.chrono.BasicChronology","org.joda.time.chrono.IslamicChronology",184
"56",1,"time","org.joda.time.chrono.BasicWeekyearDateTimeField","org.joda.time.chrono.BasicChronology",277
"57",1,"time","org.joda.time.chrono.CopticChronology","org.joda.time.DateTimeZone",214
"58",1,"time","org.joda.time.chrono.GJChronology","org.joda.time.chrono.GJChronology$CutoverField",25
"59",1,"time","org.joda.time.chrono.GJChronology","org.joda.time.chrono.JulianChronology",33
"60",1,"time","org.joda.time.chrono.ISOChronology","org.joda.time.chrono.AssembledChronology",47
"61",1,"time","org.joda.time.chrono.ISOChronology","org.joda.time.DateTimeZone",409
"62",1,"time","org.joda.time.chrono.ZonedChronology","org.joda.time.chrono.AssembledChronology",71
"63",1,"time","org.joda.time.chrono.ZonedChronology","org.joda.time.DateTimeZone",130
"64",1,"time","org.joda.time.chrono.ZonedChronology$ZonedDateTimeField","org.joda.time.DateTimeZone",153
"65",1,"time","org.joda.time.DateTimeUtils","org.joda.time.DateTimeZone",175
"66",1,"time","org.joda.time.DateTimeZone","org.joda.time.field.FieldUtils",12
"67",1,"time","org.joda.time.DateTimeZone","org.joda.time.format.DateTimeFormat",284
"68",1,"time","org.joda.time.DateTimeZone","org.joda.time.tz.FixedDateTimeZone",18
"69",1,"time","org.joda.time.Days","org.joda.time.base.BaseSingleFieldPeriod",27
"70",1,"time","org.joda.time.format.DateTimeFormat","org.joda.time.format.DateTimeFormat$StyleFormatter",16
"71",1,"time","org.joda.time.format.DateTimeFormat","org.joda.time.format.DateTimeFormatterBuilder",76
"72",1,"time","org.joda.time.format.DateTimeFormatter","org.joda.time.DateTimeZone",114
"73",1,"time","org.joda.time.format.DateTimeFormatter","org.joda.time.format.DateTimeParserBucket",96
"74",1,"time","org.joda.time.format.DateTimeFormatterBuilder$PaddedNumber","org.joda.time.format.DateTimeFormatterBuilder",41
"75",1,"time","org.joda.time.format.DateTimeFormatterBuilder$TextField","org.joda.time.format.DateTimeParserBucket",93
"76",1,"time","org.joda.time.format.DateTimeFormatterBuilder$TextField","org.joda.time.MutableDateTime",7
"77",1,"time","org.joda.time.format.DateTimeParserBucket$SavedState","org.joda.time.format.DateTimeParserBucket",51
"78",1,"time","org.joda.time.format.ISODateTimeFormat","org.joda.time.format.DateTimeFormatterBuilder",221
"79",1,"time","org.joda.time.LocalDate","org.joda.time.format.ISODateTimeFormat",33
"80",1,"time","org.joda.time.LocalDateTime","org.joda.time.DateTimeZone",170
"81",1,"time","org.joda.time.LocalDateTime","org.joda.time.format.DateTimeFormatter",25
"82",1,"time","org.joda.time.LocalTime$Property","org.joda.time.LocalTime",26
"83",1,"time","org.joda.time.Minutes","org.joda.time.base.BaseSingleFieldPeriod",37
"84",1,"time","org.joda.time.MutableInterval","org.joda.time.base.BaseInterval",8
"85",1,"time","org.joda.time.MutablePeriod","org.joda.time.base.BasePeriod",28
"86",1,"time","org.joda.time.Period","org.joda.time.base.AbstractPeriod",2
"87",1,"time","org.joda.time.Period","org.joda.time.base.BasePeriod",73
"88",1,"time","org.joda.time.Period","org.joda.time.PeriodType",740
"89",1,"time","org.joda.time.Seconds","org.joda.time.base.BaseSingleFieldPeriod",35
"90",1,"time","org.joda.time.tz.ZoneInfoCompiler","org.joda.time.DateTimeZone",180
"91",1,"time","org.joda.time.Weeks","org.joda.time.base.BaseSingleFieldPeriod",31
"92",2,"closure","com.google.javascript.rhino.head.IdScriptableObject","com.google.javascript.rhino.head.ScriptableObject",144
"93",2,"closure","com.google.javascript.rhino.head.Interpreter","com.google.javascript.rhino.head.InterpretedFunction",1
"94",2,"closure","com.google.javascript.rhino.head.Interpreter","com.google.javascript.rhino.head.ScriptableObject",71
"95",2,"closure","com.google.javascript.rhino.head.IRFactory","com.google.javascript.rhino.head.Node",53
"96",2,"closure","com.google.javascript.rhino.head.IRFactory","com.google.javascript.rhino.head.Parser",37
"97",2,"closure","com.google.javascript.rhino.head.NativeArray","com.google.javascript.rhino.head.ScriptableObject",9
"98",2,"closure","com.google.javascript.rhino.head.NativeArray","com.google.javascript.rhino.head.ScriptRuntime",48
"99",2,"closure","com.google.javascript.rhino.head.NativeObject","com.google.javascript.rhino.head.ScriptableObject",17
"100",2,"closure","com.google.javascript.rhino.jstype.JSType","com.google.javascript.rhino.jstype.ProxyObjectType",2
"101",2,"closure","com.google.javascript.rhino.jstype.JSType","com.google.javascript.rhino.jstype.UnionType",79
"102",2,"closure","com.google.javascript.rhino.jstype.PrototypeObjectType","com.google.javascript.rhino.jstype.JSType",113
"103",2,"lang","org.apache.commons.lang3.builder.ReflectionToStringBuilder","org.apache.commons.lang3.builder.ToStringBuilder",1
"104",2,"lang","org.apache.commons.lang3.builder.ToStringBuilder","org.apache.commons.lang3.builder.ToStringStyle",75
"105",2,"lang","org.apache.commons.lang3.builder.ToStringStyle","org.apache.commons.lang3.ClassUtils",36
"106",2,"lang","org.apache.commons.lang3.concurrent.MultiBackgroundInitializer","org.apache.commons.lang3.concurrent.BackgroundInitializer",10
"107",2,"lang","org.apache.commons.lang3.text.StrBuilder$StrBuilderReader","org.apache.commons.lang3.text.StrBuilder",78
"108",2,"lang","org.apache.commons.lang3.text.StrSubstitutor","org.apache.commons.lang3.text.StrBuilder",253
"109",2,"lang","org.apache.commons.lang3.text.StrTokenizer","org.apache.commons.lang3.text.StrMatcher",7
"110",2,"lang","org.apache.commons.lang3.text.translate.UnicodeEscaper","org.apache.commons.lang3.text.translate.CharSequenceTranslator",1
"111",2,"lang","org.apache.commons.lang3.time.DurationFormatUtils","org.apache.commons.lang3.time.DurationFormatUtils$Token",17
"112",2,"math","org.apache.commons.math.analysis.LaguerreSolver","org.apache.commons.math.complex.Complex",332
"113",2,"math","org.apache.commons.math.analysis.MullerSolver","org.apache.commons.math.analysis.UnivariateRealSolverImpl",95
"114",2,"math","org.apache.commons.math.distribution.AbstractIntegerDistribution","org.apache.commons.math.distribution.HypergeometricDistributionImpl",70
"115",2,"math","org.apache.commons.math.geometry.Rotation","org.apache.commons.math.geometry.Vector3D",98
"116",2,"math","org.apache.commons.math.linear.MatrixUtils","org.apache.commons.math.linear.BigMatrixImpl",23
"117",2,"math","org.apache.commons.math.ode.AbstractStepInterpolator","org.apache.commons.math.ode.DormandPrince853StepInterpolator",65
"118",2,"math","org.apache.commons.math.ode.ContinuousOutputModel","org.apache.commons.math.ode.AbstractStepInterpolator",35
"119",2,"math","org.apache.commons.math.ode.EmbeddedRungeKuttaIntegrator","org.apache.commons.math.ode.DormandPrince853Integrator",10
"120",2,"math","org.apache.commons.math.ode.EmbeddedRungeKuttaIntegrator","org.apache.commons.math.ode.HighamHall54Integrator",11
"121",2,"math","org.apache.commons.math.ode.GraggBulirschStoerIntegrator","org.apache.commons.math.ode.AdaptiveStepsizeIntegrator",46
"122",2,"math","org.apache.commons.math.ode.GraggBulirschStoerIntegrator","org.apache.commons.math.ode.SwitchingFunctionsHandler",15
"123",2,"math","org.apache.commons.math.ode.GraggBulirschStoerStepInterpolator","org.apache.commons.math.ode.AbstractStepInterpolator",15
"124",2,"math","org.apache.commons.math.ode.SwitchingFunctionsHandler","org.apache.commons.math.ode.SwitchState",64
"125",2,"math","org.apache.commons.math.ode.SwitchState","org.apache.commons.math.analysis.BrentSolver",16
"126",2,"math","org.apache.commons.math.optimization.NelderMead","org.apache.commons.math.optimization.DirectSearchOptimizer",65
"127",2,"math","org.apache.commons.math.stat.descriptive.AbstractStorelessUnivariateStatistic","org.apache.commons.math.stat.descriptive.moment.Variance",65
"128",2,"math","org.apache.commons.math.stat.descriptive.DescriptiveStatistics","org.apache.commons.math.util.ResizableDoubleArray",87
"129",2,"math","org.apache.commons.math.transform.FastFourierTransformer","org.apache.commons.math.complex.Complex",298
"130",2,"mockito","org.mockito.asm.AnnotationWriter","org.mockito.asm.ClassWriter",468
"131",2,"mockito","org.mockito.asm.MethodWriter","org.mockito.asm.ByteVector",71
"132",2,"mockito","org.mockito.asm.MethodWriter","org.mockito.asm.ClassWriter",36
"133",2,"mockito","org.mockito.asm.tree.analysis.BasicVerifier","org.mockito.asm.tree.analysis.BasicInterpreter",7
"134",2,"mockito","org.mockito.asm.tree.analysis.BasicVerifier","org.mockito.asm.tree.analysis.SimpleVerifier",2
"135",2,"mockito","org.mockito.cglib.core.CodeEmitter","org.mockito.cglib.core.TypeUtils",178
"136",2,"mockito","org.mockito.cglib.core.EmitUtils","org.mockito.cglib.core.CodeEmitter",73
"137",2,"mockito","org.mockito.cglib.proxy.Enhancer","org.mockito.cglib.core.CodeEmitter",240
"138",2,"mockito","org.mockito.cglib.proxy.Enhancer","org.mockito.cglib.core.ReflectUtils",89
"139",2,"time","org.joda.time.base.AbstractPartial","org.joda.time.MonthDay",58
"140",2,"time","org.joda.time.base.AbstractPartial","org.joda.time.TimeOfDay",1
"141",2,"time","org.joda.time.base.AbstractPartial","org.joda.time.YearMonth",29
"142",2,"time","org.joda.time.base.BasePeriod","org.joda.time.base.AbstractPeriod",80
"143",2,"time","org.joda.time.chrono.BasicChronology","org.joda.time.chrono.CopticChronology",30
"144",2,"time","org.joda.time.chrono.BasicChronology","org.joda.time.chrono.EthiopicChronology",12
"145",2,"time","org.joda.time.chrono.BasicChronology","org.joda.time.chrono.IslamicChronology",83
"146",2,"time","org.joda.time.chrono.BasicWeekyearDateTimeField","org.joda.time.chrono.BasicChronology",172
"147",2,"time","org.joda.time.chrono.CopticChronology","org.joda.time.DateTimeZone",179
"148",2,"time","org.joda.time.chrono.GJChronology","org.joda.time.chrono.GJChronology$CutoverField",23
"149",2,"time","org.joda.time.chrono.GJChronology","org.joda.time.chrono.JulianChronology",23
"150",2,"time","org.joda.time.chrono.ISOChronology","org.joda.time.chrono.AssembledChronology",38
"151",2,"time","org.joda.time.chrono.ZonedChronology","org.joda.time.chrono.AssembledChronology",62
"152",2,"time","org.joda.time.chrono.ZonedChronology","org.joda.time.DateTimeZone",175
"153",2,"time","org.joda.time.chrono.ZonedChronology$ZonedDateTimeField","org.joda.time.DateTimeZone",173
"154",2,"time","org.joda.time.DateTimeUtils","org.joda.time.DateTimeZone",203
"155",2,"time","org.joda.time.DateTimeZone","org.joda.time.field.FieldUtils",12
"156",2,"time","org.joda.time.DateTimeZone","org.joda.time.format.DateTimeFormat",223
"157",2,"time","org.joda.time.DateTimeZone","org.joda.time.format.FormatUtils",54
"158",2,"time","org.joda.time.DateTimeZone","org.joda.time.tz.FixedDateTimeZone",21
"159",2,"time","org.joda.time.Days","org.joda.time.base.BaseSingleFieldPeriod",27
"160",2,"time","org.joda.time.format.DateTimeFormat","org.joda.time.format.DateTimeFormat$StyleFormatter",22
"161",2,"time","org.joda.time.format.DateTimeFormat","org.joda.time.format.DateTimeFormatterBuilder",77
"162",2,"time","org.joda.time.format.DateTimeFormatter","org.joda.time.DateTimeZone",131
"163",2,"time","org.joda.time.format.DateTimeFormatter","org.joda.time.format.DateTimeParserBucket",64
"164",2,"time","org.joda.time.format.DateTimeFormatterBuilder$PaddedNumber","org.joda.time.format.DateTimeFormatterBuilder",47
"165",2,"time","org.joda.time.format.DateTimeFormatterBuilder$TextField","org.joda.time.format.DateTimeParserBucket",54
"166",2,"time","org.joda.time.format.DateTimeFormatterBuilder$TextField","org.joda.time.MutableDateTime",18
"167",2,"time","org.joda.time.format.DateTimeParserBucket$SavedState","org.joda.time.format.DateTimeParserBucket",15
"168",2,"time","org.joda.time.format.ISODateTimeFormat","org.joda.time.format.DateTimeFormatterBuilder",219
"169",2,"time","org.joda.time.Hours","org.joda.time.base.BaseSingleFieldPeriod",1
"170",2,"time","org.joda.time.LocalDate","org.joda.time.format.ISODateTimeFormat",33
"171",2,"time","org.joda.time.LocalDateTime","org.joda.time.DateTimeZone",267
"172",2,"time","org.joda.time.LocalDateTime","org.joda.time.format.DateTimeFormatter",10
"173",2,"time","org.joda.time.LocalTime$Property","org.joda.time.LocalTime",144
"174",2,"time","org.joda.time.Minutes","org.joda.time.base.BaseSingleFieldPeriod",8
"175",2,"time","org.joda.time.MutableInterval","org.joda.time.base.BaseInterval",3
"176",2,"time","org.joda.time.MutablePeriod","org.joda.time.base.BasePeriod",29
"177",2,"time","org.joda.time.Period","org.joda.time.base.AbstractPeriod",3
"178",2,"time","org.joda.time.Period","org.joda.time.base.BasePeriod",44
"179",2,"time","org.joda.time.Period","org.joda.time.PeriodType",740
"180",2,"time","org.joda.time.Seconds","org.joda.time.base.BaseSingleFieldPeriod",33
"181",2,"time","org.joda.time.tz.ZoneInfoCompiler","org.joda.time.DateTimeZone",275
"182",2,"time","org.joda.time.Weeks","org.joda.time.base.BaseSingleFieldPeriod",37
"183",3,"closure","com.google.javascript.jscomp.NodeUtil","com.google.javascript.rhino.Node",334
"184",3,"closure","com.google.javascript.rhino.head.IdScriptableObject","com.google.javascript.rhino.head.ScriptableObject",203
"185",3,"closure","com.google.javascript.rhino.head.Interpreter","com.google.javascript.rhino.head.ScriptableObject",33
"186",3,"closure","com.google.javascript.rhino.head.IRFactory","com.google.javascript.rhino.head.Parser",32
"187",3,"closure","com.google.javascript.rhino.head.Parser","com.google.javascript.rhino.head.CompilerEnvirons",71
"188",3,"closure","com.google.javascript.rhino.head.ScriptRuntime","com.google.javascript.rhino.head.ScriptableObject",127
"189",3,"closure","com.google.javascript.rhino.head.tools.debugger.Dim","com.google.javascript.rhino.head.ScriptRuntime",42
"190",3,"closure","com.google.javascript.rhino.head.tools.shell.Global","com.google.javascript.rhino.head.ScriptRuntime",31
"191",3,"closure","com.google.javascript.rhino.JSDocInfoBuilder","com.google.javascript.rhino.JSDocInfo",167
"192",3,"closure","com.google.javascript.rhino.jstype.JSType","com.google.javascript.rhino.jstype.ProxyObjectType",2
"193",3,"closure","com.google.javascript.rhino.jstype.JSType","com.google.javascript.rhino.jstype.UnionType",49
"194",3,"lang","org.apache.commons.lang3.builder.ReflectionToStringBuilder","org.apache.commons.lang3.builder.ToStringBuilder",1
"195",3,"lang","org.apache.commons.lang3.builder.ToStringBuilder","org.apache.commons.lang3.builder.ToStringStyle",30
"196",3,"lang","org.apache.commons.lang3.builder.ToStringStyle","org.apache.commons.lang3.ClassUtils",36
"197",3,"lang","org.apache.commons.lang3.concurrent.MultiBackgroundInitializer","org.apache.commons.lang3.concurrent.BackgroundInitializer",7
"198",3,"lang","org.apache.commons.lang3.text.StrBuilder$StrBuilderReader","org.apache.commons.lang3.text.StrBuilder",106
"199",3,"lang","org.apache.commons.lang3.text.StrSubstitutor","org.apache.commons.lang3.text.StrBuilder",192
"200",3,"lang","org.apache.commons.lang3.text.StrTokenizer","org.apache.commons.lang3.text.StrMatcher",9
"201",3,"lang","org.apache.commons.lang3.text.translate.UnicodeEscaper","org.apache.commons.lang3.text.translate.CharSequenceTranslator",1
"202",3,"lang","org.apache.commons.lang3.time.DurationFormatUtils","org.apache.commons.lang3.time.DurationFormatUtils$Token",5
"203",3,"math","org.apache.commons.math.analysis.LaguerreSolver","org.apache.commons.math.complex.Complex",421
"204",3,"math","org.apache.commons.math.analysis.MullerSolver","org.apache.commons.math.analysis.UnivariateRealSolverImpl",104
"205",3,"math","org.apache.commons.math.distribution.AbstractIntegerDistribution","org.apache.commons.math.distribution.HypergeometricDistributionImpl",71
"206",3,"math","org.apache.commons.math.fraction.ProperFractionFormat","org.apache.commons.math.fraction.FractionFormat",2
"207",3,"math","org.apache.commons.math.geometry.Rotation","org.apache.commons.math.geometry.Vector3D",81
"208",3,"math","org.apache.commons.math.linear.MatrixUtils","org.apache.commons.math.linear.BigMatrixImpl",16
"209",3,"math","org.apache.commons.math.ode.AbstractStepInterpolator","org.apache.commons.math.ode.DormandPrince853StepInterpolator",64
"210",3,"math","org.apache.commons.math.ode.ContinuousOutputModel","org.apache.commons.math.ode.AbstractStepInterpolator",47
"211",3,"math","org.apache.commons.math.ode.EmbeddedRungeKuttaIntegrator","org.apache.commons.math.ode.DormandPrince853Integrator",8
"212",3,"math","org.apache.commons.math.ode.EmbeddedRungeKuttaIntegrator","org.apache.commons.math.ode.HighamHall54Integrator",9
"213",3,"math","org.apache.commons.math.ode.GraggBulirschStoerIntegrator","org.apache.commons.math.ode.AdaptiveStepsizeIntegrator",59
"214",3,"math","org.apache.commons.math.ode.GraggBulirschStoerIntegrator","org.apache.commons.math.ode.SwitchingFunctionsHandler",39
"215",3,"math","org.apache.commons.math.ode.GraggBulirschStoerStepInterpolator","org.apache.commons.math.ode.AbstractStepInterpolator",37
"216",3,"math","org.apache.commons.math.ode.SwitchingFunctionsHandler","org.apache.commons.math.ode.SwitchState",52
"217",3,"math","org.apache.commons.math.ode.SwitchState","org.apache.commons.math.analysis.BrentSolver",34
"218",3,"math","org.apache.commons.math.optimization.NelderMead","org.apache.commons.math.optimization.DirectSearchOptimizer",79
"219",3,"math","org.apache.commons.math.stat.descriptive.AbstractStorelessUnivariateStatistic","org.apache.commons.math.stat.descriptive.moment.Variance",56
"220",3,"math","org.apache.commons.math.stat.descriptive.DescriptiveStatistics","org.apache.commons.math.util.ResizableDoubleArray",95
"221",3,"math","org.apache.commons.math.transform.FastFourierTransformer","org.apache.commons.math.complex.Complex",335
"222",3,"mockito","org.mockito.asm.AnnotationWriter","org.mockito.asm.ClassWriter",482
"223",3,"mockito","org.mockito.asm.MethodWriter","org.mockito.asm.ByteVector",88
"224",3,"mockito","org.mockito.asm.MethodWriter","org.mockito.asm.ClassWriter",83
"225",3,"mockito","org.mockito.asm.tree.analysis.BasicVerifier","org.mockito.asm.tree.analysis.BasicInterpreter",29
"226",3,"mockito","org.mockito.asm.tree.analysis.BasicVerifier","org.mockito.asm.tree.analysis.SimpleVerifier",3
"227",3,"mockito","org.mockito.cglib.core.ClassEmitter","org.mockito.cglib.transform.impl.InterceptFieldTransformer",6
"228",3,"mockito","org.mockito.cglib.core.CodeEmitter","org.mockito.cglib.core.ClassEmitter",1
"229",3,"mockito","org.mockito.cglib.core.CodeEmitter","org.mockito.cglib.core.TypeUtils",195
"230",3,"mockito","org.mockito.cglib.core.EmitUtils","org.mockito.cglib.core.CodeEmitter",57
"231",3,"mockito","org.mockito.cglib.proxy.Enhancer","org.mockito.cglib.core.ReflectUtils",89
"232",3,"time","org.joda.time.base.AbstractPartial","org.joda.time.MonthDay",42
"233",3,"time","org.joda.time.base.AbstractPartial","org.joda.time.TimeOfDay",1
"234",3,"time","org.joda.time.base.AbstractPartial","org.joda.time.YearMonth",34
"235",3,"time","org.joda.time.base.BasePeriod","org.joda.time.base.AbstractPeriod",52
"236",3,"time","org.joda.time.chrono.BasicChronology","org.joda.time.chrono.CopticChronology",84
"237",3,"time","org.joda.time.chrono.BasicChronology","org.joda.time.chrono.EthiopicChronology",2
"238",3,"time","org.joda.time.chrono.BasicChronology","org.joda.time.chrono.IslamicChronology",81
"239",3,"time","org.joda.time.chrono.BasicWeekyearDateTimeField","org.joda.time.chrono.BasicChronology",233
"240",3,"time","org.joda.time.chrono.CopticChronology","org.joda.time.DateTimeZone",169
"241",3,"time","org.joda.time.chrono.GJChronology","org.joda.time.chrono.GJChronology$CutoverField",54
"242",3,"time","org.joda.time.chrono.GJChronology","org.joda.time.chrono.JulianChronology",11
"243",3,"time","org.joda.time.chrono.ISOChronology","org.joda.time.chrono.AssembledChronology",59
"244",3,"time","org.joda.time.chrono.ISOChronology","org.joda.time.DateTimeZone",226
"245",3,"time","org.joda.time.chrono.ZonedChronology","org.joda.time.chrono.AssembledChronology",67
"246",3,"time","org.joda.time.chrono.ZonedChronology","org.joda.time.DateTimeZone",181
"247",3,"time","org.joda.time.chrono.ZonedChronology$ZonedDateTimeField","org.joda.time.DateTimeZone",155
"248",3,"time","org.joda.time.DateTimeUtils","org.joda.time.DateTimeZone",183
"249",3,"time","org.joda.time.DateTimeZone","org.joda.time.field.FieldUtils",12
"250",3,"time","org.joda.time.DateTimeZone","org.joda.time.tz.FixedDateTimeZone",21
"251",3,"time","org.joda.time.format.DateTimeFormat","org.joda.time.format.DateTimeFormat$StyleFormatter",16
"252",3,"time","org.joda.time.format.DateTimeFormat","org.joda.time.format.DateTimeFormatterBuilder",30
"253",3,"time","org.joda.time.format.DateTimeFormatter","org.joda.time.DateTimeZone",112
"254",3,"time","org.joda.time.format.DateTimeFormatter","org.joda.time.format.DateTimeParserBucket",96
"255",3,"time","org.joda.time.format.DateTimeFormatterBuilder$PaddedNumber","org.joda.time.format.DateTimeFormatterBuilder",9
"256",3,"time","org.joda.time.format.DateTimeFormatterBuilder$TextField","org.joda.time.format.DateTimeParserBucket",79
"257",3,"time","org.joda.time.format.DateTimeFormatterBuilder$TextField","org.joda.time.MutableDateTime",8
"258",3,"time","org.joda.time.format.DateTimeParserBucket$SavedState","org.joda.time.format.DateTimeParserBucket",16
"259",3,"time","org.joda.time.format.ISODateTimeFormat","org.joda.time.format.DateTimeFormatterBuilder",222
"260",3,"time","org.joda.time.LocalDate","org.joda.time.format.ISODateTimeFormat",36
"261",3,"time","org.joda.time.LocalDateTime","org.joda.time.DateTimeZone",287
"262",3,"time","org.joda.time.LocalDateTime","org.joda.time.format.DateTimeFormatter",19
"263",3,"time","org.joda.time.LocalTime$Property","org.joda.time.LocalTime",50
"264",3,"time","org.joda.time.Minutes","org.joda.time.base.BaseSingleFieldPeriod",35
"265",3,"time","org.joda.time.MutableInterval","org.joda.time.base.BaseInterval",11
"266",3,"time","org.joda.time.MutablePeriod","org.joda.time.base.BasePeriod",30
"267",3,"time","org.joda.time.Period","org.joda.time.base.BasePeriod",70
"268",3,"time","org.joda.time.Period","org.joda.time.PeriodType",728
"269",3,"time","org.joda.time.Seconds","org.joda.time.base.BaseSingleFieldPeriod",35
"270",3,"time","org.joda.time.tz.ZoneInfoCompiler","org.joda.time.DateTimeZone",195
